state,month,mean_pm25,max1_value_pm25,max1_hour_pm25,aqi_pm25,mean_pm10,max1_value_pm10,max1_hour_pm10,aqi_pm10,mean_o3,max1_value_o3,max1_hour_o3,aqi_o3,mean_no2,max1_value_no2,max1_hour_no2,aqi_no2,mean_so2,max1_value_so2,max1_hour_so2,aqi_so2,mean_co,max1_value_co,max1_hour_co,aqi_co
Maryland,2018-11,7.767335426848854,10.91400074489155,5.827509070325163,38.69575945939582,5.466666666666666,5.466666666666666,0.0,5.2,0.0222359267857142,0.0276285714285714,10.589880952380952,25.583928571428572,9.753643896666668,16.971,13.206666666666669,15.643333333333334,1.148309779861111,3.577152777777778,9.592361111111112,5.066666666666667,0.1900733161172161,0.3202600274725274,9.712912087912088,3.1082621082621085
Maryland,2018-12,8.102988958506085,11.656860316176225,5.729059224053662,38.68562739530481,7.542424242424242,7.542424242424242,0.0,7.027272727272727,0.0206801512578078,0.0269117823222383,11.096710019679984,24.920456490117225,12.765398153149002,20.83669738863287,11.700921658986177,19.262672811059907,1.2304008992136355,3.498774548032612,10.437647997164126,5.017577691126078,0.2306226378840245,0.3837147657450077,9.362250384024575,3.7226574500768046
Maryland,2019-01,6.691849477028348,9.819794721407623,5.68475073313783,34.52590420332356,9.783333333333331,9.783333333333331,0.0,9.07222222222222,0.0247750240143369,0.030589605734767,12.262007168458782,28.286021505376343,14.36229004293169,24.997509487666033,12.252134724857685,23.196631878557874,1.571518455268817,4.157505376344086,10.803763440860214,5.650107526881721,0.213503441616611,0.3764705228031146,9.91517982944012,3.648961809417872
Maryland,2019-02,8.178999824074074,11.811174242424242,4.807459515792849,38.64085914085914,11.385185185185184,11.385185185185184,0.0,10.474074074074071,0.0324380448412698,0.0340055555555555,19.268650793650796,31.537698412698415,13.34017947246753,23.22701948051948,10.697337662337665,21.499025974025976,1.196095311287478,2.9196593915343914,11.390432098765432,4.212632275132275,0.2082368876488095,0.3240595238095238,8.938244047619047,3.053571428571429
Maryland,2019-03,6.717389439882698,9.957160312805474,5.32258064516129,34.64253210638083,8.318181818181818,8.318181818181818,0.0,7.675757575757576,0.0391558372759856,0.045568817204301,10.702867383512544,42.585304659498206,10.958729555698923,21.391075268817204,10.052473118279568,19.77741935483871,1.1332772271505378,3.061693548387097,10.51747311827957,4.362903225806452,0.1965847137096774,0.2917459677419355,7.991935483870968,2.7903225806451615
Maryland,2019-04,4.324169047474748,6.909166666666667,4.8568181818181815,23.555050505050502,9.533333333333331,9.533333333333331,0.0,8.866666666666665,0.0396930836690384,0.0474790293742017,11.206502463054187,44.524260171501545,8.634480625897435,18.153358974358973,10.294358974358977,16.77923076923077,0.7159413229166667,3.623263888888889,9.840972222222222,5.1499999999999995,0.1931150958333333,0.2742166666666666,8.2375,2.583333333333333
Maryland,2019-05,5.470326150036697,8.307042966611933,5.713138154948499,28.89456376956377,10.755555555555556,10.755555555555556,0.0,9.829629629629627,0.0352164060931899,0.0441099590373783,10.54416282642089,41.65885816692268,7.721043251319648,14.408973607038124,11.363049853372434,13.20410557184751,0.4950487567204301,2.168637992831542,10.650089605734768,3.228494623655914,0.1850527179252199,0.263136913489736,8.046187683284458,2.4923020527859236
Maryland,2019-06,6.855997152525253,9.558484848484849,5.334090909090909,35.9775687913619,12.5,12.5,0.0,11.6,0.0373487458689458,0.0478731908831908,10.21108262108262,48.051339031339026,7.462627524761904,14.76195238095238,11.248095238095235,13.456190476190477,0.3294889651819923,0.5966379310344828,10.365304384844617,0.3435185185185185,0.1686135239583333,0.245203125,7.823958333333334,2.3874999999999997
Maryland,2019-07,8.50826772605083,11.542815249266862,5.5200391006842615,44.01820204267368,15.883333333333333,15.883333333333333,0.0,14.733333333333334,0.0348675876702508,0.0492991618417424,9.892329749103942,50.36854700854701,7.885368670949309,15.05048356374808,11.624245775729646,13.800301075268816,0.6864708100998463,1.1828597030209933,10.086405529953916,1.2122375832053252,0.1861396774193548,0.2651451612903225,8.338709677419356,2.5161290322580645
Maryland,2019-08,7.161279484115348,9.791202346041056,5.317204301075269,38.14770283479961,14.944444444444445,14.944444444444445,0.0,13.833333333333334,0.0331062731326164,0.0465142222222222,10.165562724014336,45.73548387096774,7.997648029032258,15.220967741935484,11.006451612903223,13.94516129032258,0.4588480216845877,0.9433602150537632,9.873655913978494,0.9120071684587812,0.191276048088411,0.261438321385902,7.844384707287933,2.520310633213859
Maryland,2019-09,6.393916791273574,8.917426108374384,5.208166641787331,34.635016835016835,13.066666666666668,13.066666666666668,0.0,12.066666666666668,0.0327998622222222,0.0454888888888888,10.172222222222222,44.03703703703704,8.64315076111111,16.130666666666666,11.824444444444444,14.802222222222222,0.3622061763888888,0.6697222222222222,10.345833333333331,0.4416666666666666,0.2195733722222222,0.2971666666666667,8.366666666666667,3.022222222222222
Maryland,2019-10,4.979153083479961,7.650786901270772,5.285777126099706,27.08616139144504,9.85,9.85,0.0,9.133333333333333,0.0272360118996415,0.0353599999999999,10.570609318996416,32.77978494623656,8.40108070694789,15.179081885856078,12.396029776674938,13.92382133995037,0.3715164583333333,0.6805107526881721,9.959677419354838,0.5134408602150538,0.191031800907258,0.2664188508064516,9.148689516129032,2.642641129032258
